NURA_ID,Canonical SMILES,AGO_PR,ANT_PR,BIN_PR,AGO_PXR,ANT_PXR,BIN_PXR,AGO_RXR,ANT_RXR,BIN_RXR,AGO_GR,ANT_GR,BIN_GR,AGO_AR,ANT_AR,BIN_AR,AGO_ERA,ANT_ERA,BIN_ERA,AGO_ERB,ANT_ERB,BIN_ERB,AGO_FXR,ANT_FXR,BIN_FXR,AGO_PPARD,ANT_PPARD,BIN_PPARD,AGO_PPARG,ANT_PPARG,BIN_PPARG,AGO_PPARA,ANT_PPARA,BIN_PPARA,SOURCES
NURA_11906,O=c1c(O)c(oc2c1cccc2)c1ccccc1,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,w.act.,w.act.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,ChEMBL
NURA_11907,O=c1c2ccccc2oc2c1cccc2,inact.,inact.,inact.,n.a.,n.a.,n.a.,inact.,n.a.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,w.act.,n.a.,w.act.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,n.a.,n.a.,n.a.,Tox21
NURA_11908,O=c1cc(Br)c2c([nH]1)ccc(c2)N(CC(F)(F)F)CC(F)(F)F,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,act.,n.a.,act.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,"BindingDB, NR-DBIND"
NURA_11909,O=c1cc(C)[nH]c(n1)C(C)C,inact.,inact.,inact.,inact.,n.a.,inact.,inact.,n.a.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,n.a.,n.a.,n.a.,Tox21
NURA_11910,O=c1cc(C)c2c([nH]1)ccc(c2)N(CC(F)(F)F)CC(F)(F)F,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,act.,n.a.,act.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,"BindingDB, NR-DBIND"
NURA_11911,O=c1cc(C)c2c(o1)cc(cc2)N(C)C,n.a.,inact.,inact.,w.act.,n.a.,w.act.,w.act.,n.a.,w.act.,w.act.,n.a.,w.act.,w.act.,inact.,inc.,w.act.,n.a.,w.act.,n.a.,n.a.,n.a.,w.act.,n.a.,w.act.,w.act.,n.a.,w.act.,w.act.,n.a.,w.act.,n.a.,n.a.,n.a.,Tox21
NURA_11912,O=c1cc(Cl)c2c([nH]1)ccc(c2)N(CC(F)(F)F)CC(F)(F)F,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,act.,n.a.,act.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,"BindingDB, NR-DBIND"
NURA_11913,O=c1cc(O)c2c([nH]1)ccc(c2)N(CC(F)(F)F)CC(F)(F)F,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,act.,act.,act.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,"BindingDB, NR-DBIND"
NURA_11914,O=c1cc(c2c([nH]1)cc(cc2)NC1CCC1)C(F)(F)F,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,act.,act.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,"BindingDB, NR-DBIND"
NURA_11915,O=c1cc(c2c([nH]1)cc(cc2)NC1CCCC1)C(F)(F)F,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,act.,act.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,"BindingDB, NR-DBIND"
NURA_11916,O=c1cc(c2c([nH]1)cc(cc2)NC1CCCCC1)C(F)(F)F,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,act.,act.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,"BindingDB, NR-DBIND"
NURA_11917,O=c1cc(c2c([nH]1)cc(cc2)NCC(C)(C)C)C(F)(F)F,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,act.,act.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,"BindingDB, NR-DBIND"
NURA_11918,O=c1cc(c2c([nH]1)cc(cc2)NCc1ccccc1)C(F)(F)F,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,act.,act.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,"BindingDB, NR-DBIND"
NURA_11919,O=c1cc(c2c([nH]1)cc1c(c2)C=CC(N1)(C)C)C(F)(F)F,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,act.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,BindingDB
NURA_11920,O=c1cc(c2c([nH]1)cc1c(c2)N(CC(F)(F)F)C(CO1)Cc1ccccc1)C(F)(F)F,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,act.,act.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,ChEMBL
NURA_11921,O=c1cc(c2c([nH]1)cc1c(c2)N(CC(F)(F)F)C(CO1)c1ccccc1)C(F)(F)F,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,act.,act.,act.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,ChEMBL
NURA_11922,O=c1cc(c2c([nH]1)cc1c(c2)N(CCO1)C(C)(C)C)C(F)(F)F,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,act.,n.a.,act.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,"BindingDB, ChEMBL, NR-DBIND"
NURA_11923,O=c1cc(c2c([nH]1)cc1c(c2)N(CCO1)CC(F)(F)F)C(F)(F)F,n.a.,n.a.,act.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,act.,act.,n.a.,act.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,"BindingDB, ChEMBL, NR-DBIND"
NURA_11924,O=c1cc(c2c([nH]1)cc1c(c2)N(CCO1)CC1CC1)C(F)(F)F,n.a.,n.a.,act.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,act.,act.,n.a.,act.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,"BindingDB, ChEMBL, NR-DBIND"
NURA_11925,O=c1cc(c2c([nH]1)cc1c(c2)N(CCO1)Cc1ccccc1)C(F)(F)F,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,act.,act.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,"BindingDB, ChEMBL, NR-DBIND"
NURA_11926,O=c1cc(c2c([nH]1)cc1c(c2)N2CCCC2CO1)C(F)(F)F,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,act.,n.a.,act.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,"BindingDB, ChEMBL, NR-DBIND"
NURA_11927,O=c1cc(c2c([nH]1)cc1c(c2)N2CCCCC2CO1)C(F)(F)F,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,act.,n.a.,act.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,"BindingDB, ChEMBL, NR-DBIND"
NURA_11928,O=c1cc(c2c([nH]1)ccc(c2)N(CC(F)(F)F)CC(F)(F)F)C(F)(F)F,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,act.,n.a.,act.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,"BindingDB, ChEMBL, NR-DBIND"
NURA_11929,O=c1cc(c2c([nH]1)ccc(c2)N(CC(F)(F)F)CC1CC1)C(F)(F)F,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,act.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,BindingDB
NURA_11930,O=c1cc(c2c([nH]1)ccc(c2)N(CC(F)(F)F)Cc1ccccc1)C(F)(F)F,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,act.,n.a.,act.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,"BindingDB, NR-DBIND"
NURA_11931,O=c1cc(c2c([nH]1)ccc(c2)N(CC1CC1)CC1CC1)C(F)(F)F,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,act.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,BindingDB
NURA_11932,O=c1cc(c2c([nH]1)ccc(c2)N1CCCC1)C(F)(F)F,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,act.,act.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,"BindingDB, ChEMBL, NR-DBIND"
NURA_11933,O=c1cc(c2c([nH]1)ccc(c2)NC1CCCC1)C(F)(F)F,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,act.,act.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,"BindingDB, NR-DBIND"
NURA_11934,O=c1cc(c2c([nH]1)ccc(c2)NCC(C)(C)C)C(F)(F)F,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,act.,act.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,"BindingDB, NR-DBIND"
NURA_11935,O=c1cc(c2c([nH]1)ccc(c2)NCC(F)(F)F)C(F)(F)F,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,act.,act.,act.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,"BindingDB, NR-DBIND"
NURA_11936,O=c1cc(c2c([nH]1)ccc1c2OCC(N1)c1ccccc1)C(F)(F)F,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,act.,act.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,ChEMBL
NURA_11937,O=c1cc(c2c([nH]1)ccc1c2OCC(N1CC(F)(F)F)Cc1ccccc1)C(F)(F)F,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,act.,n.a.,act.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,ChEMBL
NURA_11938,O=c1cc(c2c([nH]1)ccc1c2OCC(N1CC(F)(F)F)c1ccccc1)C(F)(F)F,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,act.,act.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,ChEMBL
NURA_11939,O=c1cc(c2c([nH]1)ccc1c2OCC(N1CC1CC1)c1ccccc1)C(F)(F)F,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,act.,act.,act.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,ChEMBL
NURA_11940,O=c1cc(c2c([nH]1)ccc1c2OCCN1)C(F)(F)F,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,act.,act.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,ChEMBL
NURA_11941,O=c1cc(c2c([nH]1)ccc1c2OCCN1CC(F)(F)F)C(F)(F)F,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,act.,n.a.,act.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,ChEMBL
NURA_11942,O=c1cc(c2c([nH]1)ccc1c2OCc2c1cccc2)C(F)(F)F,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,act.,n.a.,act.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,"ChEMBL, NR-DBIND"
NURA_11943,O=c1cc(c2c([nH]1)ccc1c2oc(=O)c2c1c(O)ccc2)C(F)(F)F,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,act.,n.a.,act.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,"ChEMBL, NR-DBIND"
NURA_11944,O=c1cc(c2c(n1C)cc1c(c2)C(C(N1)C)(C)C)C(F)(F)F,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,act.,act.,act.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,NR-DBIND
NURA_11945,O=c1cc(c2c(n1C)cc1c(c2)C2(C(N1)CCCC2)C)C(F)(F)F,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,act.,n.a.,act.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,NR-DBIND
NURA_11946,O=c1cc(c2c(n1C)cc1c(c2)CCN1)C(F)(F)F,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,act.,act.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,NR-DBIND
NURA_11947,O=c1cc(n(n1c1ccccc1)C)C,inact.,inact.,inact.,inact.,n.a.,inact.,inact.,n.a.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,n.a.,n.a.,n.a.,Tox21
NURA_11948,O=c1cc(oc2c1c(O)ccc2)c1ccc(cc1)C(F)(F)F,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,act.,act.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,ChEMBL
NURA_11949,O=c1cc(oc2c1c1ccccc1cc2)c1ccccc1,inact.,inact.,inact.,act.,n.a.,act.,inact.,n.a.,inact.,inact.,n.a.,inact.,inact.,n.a.,inact.,act.,n.a.,act.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,n.a.,n.a.,n.a.,Tox21
NURA_11950,O=c1cc(oc2c1cccc2)c1ccccc1,inact.,w.act.,inc.,w.act.,n.a.,w.act.,inact.,n.a.,inact.,n.a.,w.act.,w.act.,inact.,inc.,inc.,act.,inact.,inc.,inact.,n.a.,inact.,n.a.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,n.a.,n.a.,n.a.,"ChEMBL, Tox21"
NURA_11951,O=c1cc[nH]c(=O)[nH]1,inact.,inact.,inact.,inact.,n.a.,inact.,inact.,n.a.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,n.a.,n.a.,n.a.,Tox21
NURA_11952,O=c1cc[nH]c(=S)[nH]1,inact.,inact.,inact.,inact.,n.a.,inact.,inact.,n.a.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,n.a.,n.a.,n.a.,Tox21
NURA_11953,O=c1ccc(=O)[nH][nH]1,inact.,inact.,inact.,inact.,n.a.,inact.,inact.,n.a.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,inact.,n.a.,n.a.,n.a.,Tox21
NURA_11954,O=c1ccc2c([nH]1)ccc(c2)N(CC(F)(F)F)CC(F)(F)F,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,act.,act.,act.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,"BindingDB, NR-DBIND"
NURA_11955,O=c1ccc2c(o1)cc(c(c2)c1ccc(cc1)N(C)C)O,n.a.,act.,act.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,ChEMBL
NURA_11956,O=c1ccc2c(o1)cc(c(c2)c1ccccc1)N(C)C,n.a.,act.,act.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,ChEMBL
NURA_11957,O=c1ccc2c(o1)cc(c(c2)c1ccccc1)O,n.a.,act.,act.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,ChEMBL
NURA_11958,O=c1ccc2c(o1)ccc(c2)c1ccc(cc1)N(C)C,n.a.,act.,act.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,ChEMBL
NURA_11959,O=c1ccc2c(o1)ccc(c2)c1ccc(s1)C,n.a.,act.,act.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,ChEMBL
NURA_11960,O=c1ccc2c(o1)ccc(c2)c1ccc(s1)C(=O)C,n.a.,act.,act.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,ChEMBL
NURA_11961,O=c1ccc2c(o1)ccc(c2)c1ccc(s1)Cl,n.a.,act.,inc.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,"ChEMBL, NR-DBIND"
NURA_11962,O=c1ccc2c(o1)ccc(c2)c1cccc(c1)C(F)(F)F,n.a.,act.,act.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,ChEMBL
NURA_11963,O=c1ccc2c(o1)ccc(c2)c1cccc(c1)c1cccnc1,n.a.,w.act.,w.act.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,ChEMBL
NURA_11964,O=c1ccc2c(o1)ccc(c2)c1ccccc1,n.a.,act.,act.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,ChEMBL
NURA_11965,O=c1ccc2c(o1)ccc(c2)c1ccco1,n.a.,act.,act.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,ChEMBL
NURA_11966,O=c1ccc2c(o1)ccc(c2)c1cccs1,n.a.,act.,inc.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,"ChEMBL, NR-DBIND"
NURA_11967,O=c1ccc2c(o1)ccc(c2)c1sccc1C,n.a.,act.,act.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,ChEMBL
NURA_11968,O=c1ccc2c(o1)ccc(c2)c1sccc1Cl,n.a.,act.,act.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,ChEMBL
